LEA.TYPE,COUNTY,REGION,TOTAL.HOMELESS,YEAR
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,13,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,11,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,9,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,169,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,8,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,748,2021
CHARTER SCHOOL,WESTCHESTER,Hudson Valley,12,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,5,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,157,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,5,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,29,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,83,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,8,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,142,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,139,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,513,2021
CHARTER SCHOOL,WESTCHESTER,Hudson Valley,0,2021
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,25,2021
SCHOOL DISTRICT,WYOMING,Finger Lakes,10,2021
SCHOOL DISTRICT,WYOMING,Finger Lakes,5,2021
SCHOOL DISTRICT,WYOMING,Finger Lakes,0,2021
SCHOOL DISTRICT,WYOMING,Finger Lakes,8,2021
SCHOOL DISTRICT,YATES,Finger Lakes,18,2021
SCHOOL DISTRICT,YATES,Finger Lakes,17,2021
SCHOOL DISTRICT,NEW YORK,New York City,1279,2021
CHARTER SCHOOL,NEW YORK,New York City,96,2021
CHARTER SCHOOL,NEW YORK,New York City,30,2021
CHARTER SCHOOL,NEW YORK,New York City,14,2021
CHARTER SCHOOL,NEW YORK,New York City,50,2021
SCHOOL DISTRICT,NEW YORK,New York City,4476,2021
CHARTER SCHOOL,NEW YORK,New York City,66,2021
CHARTER SCHOOL,NEW YORK,New York City,66,2021
CHARTER SCHOOL,NEW YORK,New York City,59,2021
CHARTER SCHOOL,NEW YORK,New York City,41,2021
CHARTER SCHOOL,NEW YORK,New York City,23,2021
CHARTER SCHOOL,NEW YORK,New York City,29,2021
SCHOOL DISTRICT,NEW YORK,New York City,1449,2021
CHARTER SCHOOL,NEW YORK,New York City,37,2021
CHARTER SCHOOL,NEW YORK,New York City,53,2021
CHARTER SCHOOL,NEW YORK,New York City,92,2021
CHARTER SCHOOL,NEW YORK,New York City,75,2021
CHARTER SCHOOL,NEW YORK,New York City,149,2021
CHARTER SCHOOL,NEW YORK,New York City,28,2021
CHARTER SCHOOL,NEW YORK,New York City,37,2021
CHARTER SCHOOL,NEW YORK,New York City,63,2021
CHARTER SCHOOL,NEW YORK,New York City,81,2021
SCHOOL DISTRICT,NEW YORK,New York City,1636,2021
CHARTER SCHOOL,NEW YORK,New York City,29,2021
CHARTER SCHOOL,NEW YORK,New York City,44,2021
CHARTER SCHOOL,NEW YORK,New York City,129,2021
CHARTER SCHOOL,NEW YORK,New York City,90,2021
CHARTER SCHOOL,NEW YORK,New York City,103,2021
CHARTER SCHOOL,NEW YORK,New York City,95,2021
CHARTER SCHOOL,NEW YORK,New York City,79,2021
CHARTER SCHOOL,NEW YORK,New York City,96,2021
CHARTER SCHOOL,NEW YORK,New York City,85,2021
CHARTER SCHOOL,NEW YORK,New York City,34,2021
SCHOOL DISTRICT,NEW YORK,New York City,1854,2021
CHARTER SCHOOL,NEW YORK,New York City,95,2021
CHARTER SCHOOL,NEW YORK,New York City,122,2021
CHARTER SCHOOL,NEW YORK,New York City,160,2021
CHARTER SCHOOL,NEW YORK,New York City,178,2021
CHARTER SCHOOL,NEW YORK,New York City,125,2021
CHARTER SCHOOL,NEW YORK,New York City,77,2021
CHARTER SCHOOL,NEW YORK,New York City,65,2021
CHARTER SCHOOL,NEW YORK,New York City,60,2021
CHARTER SCHOOL,NEW YORK,New York City,131,2021
CHARTER SCHOOL,NEW YORK,New York City,147,2021
CHARTER SCHOOL,NEW YORK,New York City,79,2021
CHARTER SCHOOL,NEW YORK,New York City,72,2021
CHARTER SCHOOL,NEW YORK,New York City,74,2021
CHARTER SCHOOL,NEW YORK,New York City,60,2021
CHARTER SCHOOL,NEW YORK,New York City,21,2021
CHARTER SCHOOL,NEW YORK,New York City,10,2021
SCHOOL DISTRICT,NEW YORK,New York City,3388,2021
CHARTER SCHOOL,NEW YORK,New York City,77,2021
CHARTER SCHOOL,NEW YORK,New York City,70,2021
CHARTER SCHOOL,NEW YORK,New York City,130,2021
CHARTER SCHOOL,NEW YORK,New York City,90,2021
CHARTER SCHOOL,NEW YORK,New York City,81,2021
CHARTER SCHOOL,NEW YORK,New York City,48,2021
CHARTER SCHOOL,NEW YORK,New York City,27,2021
CHARTER SCHOOL,NEW YORK,New York City,76,2021
SCHOOL DISTRICT,BRONX,New York City,3127,2021
CHARTER SCHOOL,BRONX,New York City,120,2021
CHARTER SCHOOL,BRONX,New York City,78,2021
CHARTER SCHOOL,BRONX,New York City,61,2021
CHARTER SCHOOL,BRONX,New York City,69,2021
CHARTER SCHOOL,BRONX,New York City,31,2021
CHARTER SCHOOL,BRONX,New York City,78,2021
CHARTER SCHOOL,BRONX,New York City,43,2021
CHARTER SCHOOL,BRONX,New York City,76,2021
CHARTER SCHOOL,BRONX,New York City,66,2021
CHARTER SCHOOL,BRONX,New York City,115,2021
CHARTER SCHOOL,BRONX,New York City,16,2021
CHARTER SCHOOL,BRONX,New York City,97,2021
CHARTER SCHOOL,BRONX,New York City,94,2021
CHARTER SCHOOL,BRONX,New York City,25,2021
CHARTER SCHOOL,BRONX,New York City,89,2021
CHARTER SCHOOL,BRONX,New York City,38,2021
CHARTER SCHOOL,BRONX,New York City,57,2021
CHARTER SCHOOL,BRONX,New York City,52,2021
CHARTER SCHOOL,BRONX,New York City,104,2021
CHARTER SCHOOL,BRONX,New York City,27,2021
CHARTER SCHOOL,BRONX,New York City,85,2021
CHARTER SCHOOL,BRONX,New York City,24,2021
CHARTER SCHOOL,BRONX,New York City,44,2021
CHARTER SCHOOL,BRONX,New York City,63,2021
CHARTER SCHOOL,BRONX,New York City,41,2021
CHARTER SCHOOL,BRONX,New York City,34,2021
CHARTER SCHOOL,BRONX,New York City,10,2021
CHARTER SCHOOL,BRONX,New York City,46,2021
CHARTER SCHOOL,BRONX,New York City,18,2021
SCHOOL DISTRICT,BRONX,New York City,3341,2021
CHARTER SCHOOL,BRONX,New York City,69,2021
CHARTER SCHOOL,BRONX,New York City,40,2021
CHARTER SCHOOL,BRONX,New York City,124,2021
CHARTER SCHOOL,BRONX,New York City,79,2021
CHARTER SCHOOL,BRONX,New York City,49,2021
CHARTER SCHOOL,BRONX,New York City,48,2021
CHARTER SCHOOL,BRONX,New York City,20,2021
CHARTER SCHOOL,BRONX,New York City,125,2021
CHARTER SCHOOL,BRONX,New York City,46,2021
CHARTER SCHOOL,BRONX,New York City,46,2021
CHARTER SCHOOL,BRONX,New York City,42,2021
CHARTER SCHOOL,BRONX,New York City,12,2021
CHARTER SCHOOL,BRONX,New York City,23,2021
SCHOOL DISTRICT,BRONX,New York City,6745,2021
CHARTER SCHOOL,BRONX,New York City,91,2021
CHARTER SCHOOL,BRONX,New York City,76,2021
CHARTER SCHOOL,BRONX,New York City,20,2021
CHARTER SCHOOL,BRONX,New York City,55,2021
CHARTER SCHOOL,BRONX,New York City,64,2021
CHARTER SCHOOL,BRONX,New York City,46,2021
CHARTER SCHOOL,BRONX,New York City,114,2021
CHARTER SCHOOL,BRONX,New York City,39,2021
CHARTER SCHOOL,BRONX,New York City,28,2021
CHARTER SCHOOL,BRONX,New York City,79,2021
CHARTER SCHOOL,BRONX,New York City,39,2021
CHARTER SCHOOL,BRONX,New York City,28,2021
CHARTER SCHOOL,BRONX,New York City,49,2021
CHARTER SCHOOL,BRONX,New York City,27,2021
SCHOOL DISTRICT,BRONX,New York City,8184,2021
CHARTER SCHOOL,BRONX,New York City,65,2021
CHARTER SCHOOL,BRONX,New York City,36,2021
CHARTER SCHOOL,BRONX,New York City,13,2021
CHARTER SCHOOL,BRONX,New York City,28,2021
CHARTER SCHOOL,BRONX,New York City,78,2021
CHARTER SCHOOL,BRONX,New York City,62,2021
CHARTER SCHOOL,BRONX,New York City,92,2021
CHARTER SCHOOL,BRONX,New York City,23,2021
CHARTER SCHOOL,BRONX,New York City,25,2021
CHARTER SCHOOL,BRONX,New York City,20,2021
CHARTER SCHOOL,BRONX,New York City,69,2021
CHARTER SCHOOL,BRONX,New York City,16,2021
CHARTER SCHOOL,BRONX,New York City,11,2021
SCHOOL DISTRICT,BRONX,New York City,3956,2021
CHARTER SCHOOL,BRONX,New York City,9,2021
CHARTER SCHOOL,BRONX,New York City,48,2021
CHARTER SCHOOL,BRONX,New York City,13,2021
CHARTER SCHOOL,BRONX,New York City,13,2021
CHARTER SCHOOL,BRONX,New York City,10,2021
CHARTER SCHOOL,BRONX,New York City,21,2021
CHARTER SCHOOL,BRONX,New York City,14,2021
CHARTER SCHOOL,BRONX,New York City,17,2021
CHARTER SCHOOL,BRONX,New York City,19,2021
CHARTER SCHOOL,BRONX,New York City,24,2021
CHARTER SCHOOL,BRONX,New York City,12,2021
CHARTER SCHOOL,BRONX,New York City,5,2021
SCHOOL DISTRICT,BRONX,New York City,3506,2021
CHARTER SCHOOL,BRONX,New York City,53,2021
CHARTER SCHOOL,BRONX,New York City,25,2021
CHARTER SCHOOL,BRONX,New York City,71,2021
CHARTER SCHOOL,BRONX,New York City,42,2021
CHARTER SCHOOL,BRONX,New York City,60,2021
CHARTER SCHOOL,BRONX,New York City,42,2021
CHARTER SCHOOL,BRONX,New York City,20,2021
SCHOOL DISTRICT,KINGS,New York City,1485,2021
CHARTER SCHOOL,KINGS,New York City,53,2021
CHARTER SCHOOL,KINGS,New York City,15,2021
CHARTER SCHOOL,KINGS,New York City,130,2021
CHARTER SCHOOL,KINGS,New York City,71,2021
CHARTER SCHOOL,KINGS,New York City,7,2021
CHARTER SCHOOL,KINGS,New York City,12,2021
CHARTER SCHOOL,KINGS,New York City,69,2021
CHARTER SCHOOL,KINGS,New York City,90,2021
CHARTER SCHOOL,KINGS,New York City,7,2021
CHARTER SCHOOL,KINGS,New York City,38,2021
CHARTER SCHOOL,KINGS,New York City,15,2021
CHARTER SCHOOL,KINGS,New York City,51,2021
SCHOOL DISTRICT,KINGS,New York City,1684,2021
CHARTER SCHOOL,KINGS,New York City,25,2021
CHARTER SCHOOL,KINGS,New York City,78,2021
CHARTER SCHOOL,KINGS,New York City,24,2021
CHARTER SCHOOL,KINGS,New York City,25,2021
CHARTER SCHOOL,KINGS,New York City,64,2021
CHARTER SCHOOL,KINGS,New York City,58,2021
CHARTER SCHOOL,KINGS,New York City,35,2021
CHARTER SCHOOL,KINGS,New York City,33,2021
SCHOOL DISTRICT,KINGS,New York City,1946,2021
CHARTER SCHOOL,KINGS,New York City,11,2021
CHARTER SCHOOL,KINGS,New York City,47,2021
CHARTER SCHOOL,KINGS,New York City,23,2021
CHARTER SCHOOL,KINGS,New York City,42,2021
CHARTER SCHOOL,KINGS,New York City,25,2021
CHARTER SCHOOL,KINGS,New York City,18,2021
CHARTER SCHOOL,KINGS,New York City,19,2021
CHARTER SCHOOL,KINGS,New York City,25,2021
SCHOOL DISTRICT,KINGS,New York City,985,2021
CHARTER SCHOOL,KINGS,New York City,55,2021
CHARTER SCHOOL,KINGS,New York City,67,2021
CHARTER SCHOOL,KINGS,New York City,38,2021
CHARTER SCHOOL,KINGS,New York City,45,2021
CHARTER SCHOOL,KINGS,New York City,113,2021
CHARTER SCHOOL,KINGS,New York City,153,2021
CHARTER SCHOOL,KINGS,New York City,51,2021
CHARTER SCHOOL,KINGS,New York City,23,2021
CHARTER SCHOOL,KINGS,New York City,16,2021
CHARTER SCHOOL,KINGS,New York City,26,2021
SCHOOL DISTRICT,KINGS,New York City,2910,2021
CHARTER SCHOOL,KINGS,New York City,44,2021
CHARTER SCHOOL,KINGS,New York City,78,2021
CHARTER SCHOOL,KINGS,New York City,80,2021
CHARTER SCHOOL,KINGS,New York City,54,2021
CHARTER SCHOOL,KINGS,New York City,45,2021
